帧ID,数据集,化学式,完整化学式,体系原子数,构型标签,能量_eV,能量_eV_per_atom,力_最大模长_eV_per_A,力_RMS_eV_per_A,体积_Angstrom3,密度_Atom_per_Angstrom3,源文件,帧序号
GST225:01134,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-637.583756,-3.252978,2.747566,1.140079,8293.5801,0.023633,data/MLIP_training_data_DFT_labeled/GST225.xyz,1134
GST225:01135,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-656.96577,-3.351866,2.362217,0.909913,6382.1847,0.03071,data/MLIP_training_data_DFT_labeled/GST225.xyz,1135
GST225:01136,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-662.451878,-3.379857,2.185314,0.889603,6674.302,0.029366,data/MLIP_training_data_DFT_labeled/GST225.xyz,1136
GST225:01137,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-683.924493,-3.489411,1.101942,0.565675,5731.8226,0.034195,data/MLIP_training_data_DFT_labeled/GST225.xyz,1137
GST225:01138,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-692.15969,-3.531427,1.398466,0.645782,6481.6653,0.030239,data/MLIP_training_data_DFT_labeled/GST225.xyz,1138
GST225:01139,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-675.595624,-3.446916,1.750656,0.832007,6219.1113,0.031516,data/MLIP_training_data_DFT_labeled/GST225.xyz,1139
GST225:01140,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-653.375822,-3.33355,2.495442,0.968234,7037.4862,0.027851,data/MLIP_training_data_DFT_labeled/GST225.xyz,1140
GST225:01141,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-640.367662,-3.267182,3.282345,1.111377,7655.0289,0.025604,data/MLIP_training_data_DFT_labeled/GST225.xyz,1141
GST225:01142,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-661.35251,-3.374247,3.087175,1.076075,6486.8656,0.030215,data/MLIP_training_data_DFT_labeled/GST225.xyz,1142
GST225:01143,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-680.909494,-3.474028,1.608849,0.776532,5977.3019,0.032791,data/MLIP_training_data_DFT_labeled/GST225.xyz,1143
GST225:01144,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-677.618386,-3.457237,2.498041,0.835333,6039.9682,0.032451,data/MLIP_training_data_DFT_labeled/GST225.xyz,1144
GST225:01145,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-689.464862,-3.517678,1.36975,0.664895,6038.1903,0.03246,data/MLIP_training_data_DFT_labeled/GST225.xyz,1145
GST225:01146,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-646.680251,-3.299389,3.973044,1.120715,7068.2465,0.02773,data/MLIP_training_data_DFT_labeled/GST225.xyz,1146
GST225:01147,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-649.396354,-3.313247,3.208043,1.127903,7325.5277,0.026756,data/MLIP_training_data_DFT_labeled/GST225.xyz,1147
GST225:01148,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-677.482659,-3.456544,2.48378,0.914708,6097.4761,0.032144,data/MLIP_training_data_DFT_labeled/GST225.xyz,1148
GST225:01149,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-683.472059,-3.487102,1.653278,0.714784,6336.7807,0.030931,data/MLIP_training_data_DFT_labeled/GST225.xyz,1149
GST225:01150,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-649.480099,-3.313674,4.807232,1.121631,6663.9928,0.029412,data/MLIP_training_data_DFT_labeled/GST225.xyz,1150
GST225:01151,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-679.200216,-3.465307,2.126481,0.739449,6148.7997,0.031876,data/MLIP_training_data_DFT_labeled/GST225.xyz,1151
GST225:01152,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-679.651769,-3.467611,1.8433,0.719099,6118.781,0.032033,data/MLIP_training_data_DFT_labeled/GST225.xyz,1152
GST225:01153,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-669.200414,-3.414288,2.293308,0.888069,5987.3553,0.032736,data/MLIP_training_data_DFT_labeled/GST225.xyz,1153
GST225:01154,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-684.797545,-3.493865,1.383451,0.637719,5948.1911,0.032951,data/MLIP_training_data_DFT_labeled/GST225.xyz,1154
GST225:01155,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-678.172806,-3.460065,1.801644,0.827231,6387.4876,0.030685,data/MLIP_training_data_DFT_labeled/GST225.xyz,1155
GST225:01156,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-676.354101,-3.450786,2.065621,0.788535,6448.7705,0.030393,data/MLIP_training_data_DFT_labeled/GST225.xyz,1156
GST225:01157,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-684.939356,-3.494589,1.519349,0.629989,6226.8606,0.031477,data/MLIP_training_data_DFT_labeled/GST225.xyz,1157
GST225:01158,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-667.347007,-3.404832,2.784858,1.013066,6145.4725,0.031893,data/MLIP_training_data_DFT_labeled/GST225.xyz,1158
GST225:01159,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-679.668191,-3.467695,1.824594,0.690042,6179.9782,0.031715,data/MLIP_training_data_DFT_labeled/GST225.xyz,1159
GST225:01160,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-653.625294,-3.334823,2.525757,1.024609,5950.9837,0.032936,data/MLIP_training_data_DFT_labeled/GST225.xyz,1160
GST225:01161,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-685.302314,-3.49644,1.82328,0.758182,6191.6423,0.031656,data/MLIP_training_data_DFT_labeled/GST225.xyz,1161
GST225:01162,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-667.039929,-3.403265,2.624164,0.97845,6482.2922,0.030236,data/MLIP_training_data_DFT_labeled/GST225.xyz,1162
GST225:01163,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-688.726539,-3.513911,1.721608,0.758005,6213.6941,0.031543,data/MLIP_training_data_DFT_labeled/GST225.xyz,1163
GST225:01164,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-660.686788,-3.370851,2.161784,0.931877,5988.9342,0.032727,data/MLIP_training_data_DFT_labeled/GST225.xyz,1164
GST225:01165,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-676.714277,-3.452624,1.727561,0.726609,5995.6703,0.03269,data/MLIP_training_data_DFT_labeled/GST225.xyz,1165
GST225:01166,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-653.082124,-3.332052,2.972905,1.044706,6393.1727,0.030658,data/MLIP_training_data_DFT_labeled/GST225.xyz,1166
GST225:01167,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-677.914172,-3.458746,2.211348,0.905724,6387.2573,0.030686,data/MLIP_training_data_DFT_labeled/GST225.xyz,1167
GST225:01168,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-659.614539,-3.36538,2.397399,0.939445,6136.191,0.031942,data/MLIP_training_data_DFT_labeled/GST225.xyz,1168
GST225:01169,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-680.411318,-3.471486,1.48744,0.691718,6000.5558,0.032664,data/MLIP_training_data_DFT_labeled/GST225.xyz,1169
GST225:01170,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-667.498117,-3.405603,2.703018,0.93693,6026.0115,0.032526,data/MLIP_training_data_DFT_labeled/GST225.xyz,1170
GST225:01171,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-689.115188,-3.515894,1.521203,0.684563,6109.7459,0.03208,data/MLIP_training_data_DFT_labeled/GST225.xyz,1171
GST225:01172,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-659.740853,-3.366025,2.663795,1.039436,6299.845,0.031112,data/MLIP_training_data_DFT_labeled/GST225.xyz,1172
GST225:01173,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-655.292208,-3.343328,3.247619,1.068369,6520.9253,0.030057,data/MLIP_training_data_DFT_labeled/GST225.xyz,1173
GST225:01174,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-658.931206,-3.361894,3.398174,0.970697,6170.6862,0.031763,data/MLIP_training_data_DFT_labeled/GST225.xyz,1174
GST225:01175,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-644.649906,-3.28903,2.988921,1.111893,7701.1099,0.025451,data/MLIP_training_data_DFT_labeled/GST225.xyz,1175
GST225:01176,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-685.077278,-3.495292,2.648304,0.79446,6458.0867,0.03035,data/MLIP_training_data_DFT_labeled/GST225.xyz,1176
GST225:01177,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-669.08547,-3.413701,2.027969,0.881746,6336.5845,0.030931,data/MLIP_training_data_DFT_labeled/GST225.xyz,1177
GST225:01178,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-641.700835,-3.273984,4.551434,1.251606,7363.6812,0.026617,data/MLIP_training_data_DFT_labeled/GST225.xyz,1178
GST225:01179,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-658.505168,-3.35972,3.376963,1.056538,6244.4383,0.031388,data/MLIP_training_data_DFT_labeled/GST225.xyz,1179
GST225:01180,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-675.88216,-3.448378,1.740364,0.774223,6217.1777,0.031526,data/MLIP_training_data_DFT_labeled/GST225.xyz,1180
GST225:01181,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-670.264488,-3.419717,2.42161,0.849007,6155.4103,0.031842,data/MLIP_training_data_DFT_labeled/GST225.xyz,1181
GST225:01182,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-686.732222,-3.503736,1.379122,0.623991,6151.559,0.031862,data/MLIP_training_data_DFT_labeled/GST225.xyz,1182
GST225:01183,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-680.728694,-3.473106,1.818882,0.736534,6465.142,0.030316,data/MLIP_training_data_DFT_labeled/GST225.xyz,1183
GST225:01184,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-678.96815,-3.464123,2.657057,0.850969,6430.1493,0.030481,data/MLIP_training_data_DFT_labeled/GST225.xyz,1184
GST225:01185,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-654.060174,-3.337042,2.613571,1.027919,6774.3256,0.028933,data/MLIP_training_data_DFT_labeled/GST225.xyz,1185
GST225:01186,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-668.101066,-3.408679,2.281092,0.839841,6457.7871,0.030351,data/MLIP_training_data_DFT_labeled/GST225.xyz,1186
GST225:01187,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-659.661925,-3.365622,2.678633,1.025706,6787.7399,0.028876,data/MLIP_training_data_DFT_labeled/GST225.xyz,1187
GST225:01188,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-642.194052,-3.2765,3.330582,1.226036,7912.5728,0.024771,data/MLIP_training_data_DFT_labeled/GST225.xyz,1188
GST225:01189,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-651.085884,-3.321867,3.494463,1.144003,7390.4317,0.026521,data/MLIP_training_data_DFT_labeled/GST225.xyz,1189
GST225:01190,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-682.520358,-3.482247,1.995666,0.797926,6043.1815,0.032433,data/MLIP_training_data_DFT_labeled/GST225.xyz,1190
GST225:01191,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-675.083693,-3.444305,1.786547,0.74697,5950.5788,0.032938,data/MLIP_training_data_DFT_labeled/GST225.xyz,1191
GST225:01192,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-650.66997,-3.319745,3.111236,1.016923,7149.57,0.027414,data/MLIP_training_data_DFT_labeled/GST225.xyz,1192
GST225:01193,GST225,GeSb2Te4,Ge28Sb56Te112,196,GST-NE,-646.249302,-3.29719,4.062066,1.238238,7283.2198,0.026911,data/MLIP_training_data_DFT_labeled/GST225.xyz,1193
GST225:01194,GST225,Ge3Sb2Te6,Ge6Sb4Te12,22,GST-NE,-82.242283,-3.738286,0.07464,0.053729,674.1171,0.032635,data/MLIP_training_data_DFT_labeled/GST225.xyz,1194
GST225:01195,GST225,Ge3Sb2Te6,Ge6Sb4Te12,22,GST-NE,-79.192877,-3.599676,2.886762,1.406567,648.7422,0.033912,data/MLIP_training_data_DFT_labeled/GST225.xyz,1195
GST225:01196,GST225,Ge3Sb2Te6,Ge6Sb4Te12,22,GST-NE,-78.636411,-3.574382,4.72251,1.987167,660.5087,0.033308,data/MLIP_training_data_DFT_labeled/GST225.xyz,1196
GST225:01197,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-117.969704,-3.57484,3.482159,1.956371,893.4318,0.036936,data/MLIP_training_data_DFT_labeled/GST225.xyz,1197
GST225:01198,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-108.745833,-3.295328,6.71911,3.112006,813.63,0.040559,data/MLIP_training_data_DFT_labeled/GST225.xyz,1198
GST225:01199,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-117.401212,-3.557612,4.598556,2.223257,923.5147,0.035733,data/MLIP_training_data_DFT_labeled/GST225.xyz,1199
GST225:01200,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-117.984623,-3.575292,4.410998,2.006656,983.4804,0.033554,data/MLIP_training_data_DFT_labeled/GST225.xyz,1200
GST225:01201,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-116.413756,-3.52769,4.637603,2.048784,897.5774,0.036766,data/MLIP_training_data_DFT_labeled/GST225.xyz,1201
GST225:01202,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-124.757332,-3.780525,0.858902,0.486162,988.0928,0.033398,data/MLIP_training_data_DFT_labeled/GST225.xyz,1202
GST225:01203,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-118.757757,-3.59872,3.321955,1.593074,943.8405,0.034964,data/MLIP_training_data_DFT_labeled/GST225.xyz,1203
GST225:01204,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-120.383972,-3.647999,4.405769,1.63749,979.3838,0.033695,data/MLIP_training_data_DFT_labeled/GST225.xyz,1204
GST225:01205,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-120.717071,-3.658093,2.260904,1.023981,1070.2355,0.030834,data/MLIP_training_data_DFT_labeled/GST225.xyz,1205
GST225:01206,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-124.42827,-3.770554,0.554896,0.283435,1054.4605,0.031296,data/MLIP_training_data_DFT_labeled/GST225.xyz,1206
GST225:01207,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-118.127192,-3.579612,5.972706,2.087662,984.1535,0.033531,data/MLIP_training_data_DFT_labeled/GST225.xyz,1207
GST225:01208,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-119.02915,-3.606944,7.101842,2.2261,1001.443,0.032952,data/MLIP_training_data_DFT_labeled/GST225.xyz,1208
GST225:01209,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-120.860382,-3.662436,2.07783,1.033072,1063.8216,0.03102,data/MLIP_training_data_DFT_labeled/GST225.xyz,1209
GST225:01210,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-119.703779,-3.627387,4.859977,1.723626,1048.4081,0.031476,data/MLIP_training_data_DFT_labeled/GST225.xyz,1210
GST225:01211,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-121.852906,-3.692512,1.218978,0.684768,1074.2774,0.030718,data/MLIP_training_data_DFT_labeled/GST225.xyz,1211
GST225:01212,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-117.400567,-3.557593,1.285201,0.606278,1238.4592,0.026646,data/MLIP_training_data_DFT_labeled/GST225.xyz,1212
GST225:01213,GST225,Ge9Sb10Te24,Ge9Sb10Te24,43,GST-NE,-153.180214,-3.562331,3.020585,1.457085,1413.5405,0.03042,data/MLIP_training_data_DFT_labeled/GST225.xyz,1213
GST225:01214,GST225,Ge9Sb10Te24,Ge9Sb10Te24,43,GST-NE,-157.638556,-3.666013,0.243878,0.098815,1413.5405,0.03042,data/MLIP_training_data_DFT_labeled/GST225.xyz,1214
GST225:01215,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-121.042217,-3.667946,1.881407,1.082739,863.8298,0.038202,data/MLIP_training_data_DFT_labeled/GST225.xyz,1215
GST225:01216,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-116.112389,-3.518557,5.7601,2.507685,891.737,0.037006,data/MLIP_training_data_DFT_labeled/GST225.xyz,1216
GST225:01217,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-123.737388,-3.749618,1.221708,0.765129,924.57,0.035692,data/MLIP_training_data_DFT_labeled/GST225.xyz,1217
GST225:01218,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-119.492566,-3.620987,4.978184,1.84106,960.5242,0.034356,data/MLIP_training_data_DFT_labeled/GST225.xyz,1218
GST225:01219,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-112.213619,-3.400413,6.865437,3.147177,884.2931,0.037318,data/MLIP_training_data_DFT_labeled/GST225.xyz,1219
GST225:01220,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-120.68288,-3.657057,4.428082,1.483283,1032.1052,0.031973,data/MLIP_training_data_DFT_labeled/GST225.xyz,1220
GST225:01221,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-123.02263,-3.727958,0.296885,0.204254,1123.7354,0.029366,data/MLIP_training_data_DFT_labeled/GST225.xyz,1221
GST225:01222,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-119.437376,-3.619314,1.700566,0.901691,1174.3421,0.028101,data/MLIP_training_data_DFT_labeled/GST225.xyz,1222
GST225:01223,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-117.014879,-3.545905,1.563412,0.77583,1243.6143,0.026536,data/MLIP_training_data_DFT_labeled/GST225.xyz,1223
GST225:01224,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-118.7291,-3.597852,3.503177,1.830911,997.7592,0.033074,data/MLIP_training_data_DFT_labeled/GST225.xyz,1224
GST225:01225,GST225,Ge3Sb2Te6,Ge9Sb6Te18,33,GST-NE,-118.968713,-3.605113,3.956426,1.71962,1033.2692,0.031937,data/MLIP_training_data_DFT_labeled/GST225.xyz,1225
GST225:01226,GST225,Ge9Sb10Te24,Ge9Sb10Te24,43,GST-NE,-151.405283,-3.521053,5.563645,2.085763,1359.4145,0.031631,data/MLIP_training_data_DFT_labeled/GST225.xyz,1226
GST225:01227,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-686.274848,-3.519358,3.183485,1.3425,5672.6536,0.034375,data/MLIP_training_data_DFT_labeled/GST225.xyz,1227
GST225:01228,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-701.366308,-3.59675,3.083051,0.995816,6132.6105,0.031797,data/MLIP_training_data_DFT_labeled/GST225.xyz,1228
GST225:01229,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-691.587343,-3.546602,2.679638,1.2008,5773.6444,0.033774,data/MLIP_training_data_DFT_labeled/GST225.xyz,1229
GST225:01230,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-707.329922,-3.627333,2.698631,1.052171,5959.6931,0.03272,data/MLIP_training_data_DFT_labeled/GST225.xyz,1230
GST225:01231,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-693.789101,-3.557893,2.906357,1.29016,5687.144,0.034288,data/MLIP_training_data_DFT_labeled/GST225.xyz,1231
GST225:01232,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-702.126491,-3.600649,3.663259,1.147264,5962.0298,0.032707,data/MLIP_training_data_DFT_labeled/GST225.xyz,1232
GST225:01233,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-705.282566,-3.616834,3.070804,1.077985,5977.5044,0.032622,data/MLIP_training_data_DFT_labeled/GST225.xyz,1233
GST225:01234,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-709.874795,-3.640384,3.099824,1.02089,5898.0363,0.033062,data/MLIP_training_data_DFT_labeled/GST225.xyz,1234
GST225:01235,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-698.735779,-3.58326,3.361,1.052383,6007.694,0.032458,data/MLIP_training_data_DFT_labeled/GST225.xyz,1235
GST225:01236,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-704.744725,-3.614076,5.276205,1.269045,5773.8742,0.033773,data/MLIP_training_data_DFT_labeled/GST225.xyz,1236
GST225:01237,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-689.423778,-3.535507,3.892253,1.283235,5745.1352,0.033942,data/MLIP_training_data_DFT_labeled/GST225.xyz,1237
GST225:01238,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-712.82236,-3.655499,1.811431,0.852954,6141.7784,0.03175,data/MLIP_training_data_DFT_labeled/GST225.xyz,1238
GST225:01239,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-712.940222,-3.656104,2.837757,0.98863,6057.0601,0.032194,data/MLIP_training_data_DFT_labeled/GST225.xyz,1239
GST225:01240,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-701.654875,-3.59823,4.824202,1.221525,5891.1801,0.0331,data/MLIP_training_data_DFT_labeled/GST225.xyz,1240
GST225:01241,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-699.752341,-3.588474,3.84869,1.263378,5698.7737,0.034218,data/MLIP_training_data_DFT_labeled/GST225.xyz,1241
GST225:01242,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-708.386783,-3.632753,2.439683,1.07313,5809.1757,0.033568,data/MLIP_training_data_DFT_labeled/GST225.xyz,1242
GST225:01243,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-709.805413,-3.640028,3.112984,1.036271,6068.6901,0.032132,data/MLIP_training_data_DFT_labeled/GST225.xyz,1243
GST225:01244,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-697.609594,-3.577485,3.460553,1.299341,5650.9597,0.034507,data/MLIP_training_data_DFT_labeled/GST225.xyz,1244
GST225:01245,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-700.479147,-3.592201,2.81008,1.156282,5854.4291,0.033308,data/MLIP_training_data_DFT_labeled/GST225.xyz,1245
GST225:01246,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-702.526528,-3.6027,2.990365,1.085945,6053.5349,0.032213,data/MLIP_training_data_DFT_labeled/GST225.xyz,1246
GST225:01247,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-710.854904,-3.64541,2.421129,0.940203,5956.3358,0.032738,data/MLIP_training_data_DFT_labeled/GST225.xyz,1247
GST225:01248,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-709.035142,-3.636078,3.269794,1.035873,6127.3209,0.031825,data/MLIP_training_data_DFT_labeled/GST225.xyz,1248
GST225:01249,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-704.650524,-3.613592,3.00195,1.116767,5842.8043,0.033374,data/MLIP_training_data_DFT_labeled/GST225.xyz,1249
GST225:01250,GST225,Ge43Sb44Te108,Ge43Sb44Te108,195,GST-NE,-698.168453,-3.580351,2.59272,0.948431,6162.2585,0.031644,data/MLIP_training_data_DFT_labeled/GST225.xyz,1250
GST225:01251,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-279.609535,-3.328685,11.89183,3.140931,2301.9779,0.03649,data/MLIP_training_data_DFT_labeled/GST225.xyz,1251
GST225:01252,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-278.366258,-3.313884,6.841066,2.759512,2308.9456,0.03638,data/MLIP_training_data_DFT_labeled/GST225.xyz,1252
GST225:01253,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-306.352468,-3.647053,1.740581,0.625087,2574.4861,0.032628,data/MLIP_training_data_DFT_labeled/GST225.xyz,1253
GST225:01254,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-290.647448,-3.460089,5.670412,2.134811,2533.8415,0.033151,data/MLIP_training_data_DFT_labeled/GST225.xyz,1254
GST225:01255,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-291.203845,-3.466712,4.673249,1.618533,2520.1446,0.033331,data/MLIP_training_data_DFT_labeled/GST225.xyz,1255
GST225:01256,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-296.888032,-3.534381,5.485793,1.55829,2738.6538,0.030672,data/MLIP_training_data_DFT_labeled/GST225.xyz,1256
GST225:01257,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-297.614291,-3.543027,4.438042,1.270694,2967.1114,0.02831,data/MLIP_training_data_DFT_labeled/GST225.xyz,1257
GST225:01258,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-282.192492,-3.359434,1.517837,0.779688,3436.6448,0.024442,data/MLIP_training_data_DFT_labeled/GST225.xyz,1258
GST225:01259,GST225,GeSb2Te4,Ge12Sb24Te48,84,GST-NE,-299.99749,-3.571399,1.307278,0.607033,3129.0666,0.026845,data/MLIP_training_data_DFT_labeled/GST225.xyz,1259
GST225:01260,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-203.189313,-3.628381,1.098036,0.567257,1728.0,0.032407,data/MLIP_training_data_DFT_labeled/GST225.xyz,1260
GST225:01261,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-196.955651,-3.517065,6.253976,1.624294,1770.9808,0.031621,data/MLIP_training_data_DFT_labeled/GST225.xyz,1261
GST225:01262,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-196.257972,-3.504607,2.96613,1.46124,1720.741,0.032544,data/MLIP_training_data_DFT_labeled/GST225.xyz,1262
GST225:01263,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-195.337155,-3.488163,6.439435,1.946197,1735.9055,0.03226,data/MLIP_training_data_DFT_labeled/GST225.xyz,1263
GST225:01264,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-203.73811,-3.638181,0.856816,0.507783,1728.0,0.032407,data/MLIP_training_data_DFT_labeled/GST225.xyz,1264
GST225:01265,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-193.727366,-3.459417,6.954674,2.270727,1695.0223,0.033038,data/MLIP_training_data_DFT_labeled/GST225.xyz,1265
GST225:01266,GST225,Ge3Sb3Te8,Ge12Sb12Te32,56,GST-NE,-194.486883,-3.47298,6.91176,2.025924,1706.1362,0.032823,data/MLIP_training_data_DFT_labeled/GST225.xyz,1266
